ID,Breed,Image,Path,Width,Height,Xmin,Xmax,Ymin,Ymax
n02088466_9576,bloodhound,<PIL.Image.Image image mode=RGB size=405x259 at 0x1E8FCDF0150>,images/Images\n02088466-bloodhound\n02088466_9576.jpg,500,333,22,427,69,328
n02088466_9579,bloodhound,<PIL.Image.Image image mode=RGB size=269x283 at 0x1E89E400110>,images/Images\n02088466-bloodhound\n02088466_9579.jpg,300,297,28,297,9,292
n02088466_9616,bloodhound,<PIL.Image.Image image mode=RGB size=338x354 at 0x1E89E42B490>,images/Images\n02088466-bloodhound\n02088466_9616.jpg,500,375,26,364,19,373
n02088466_9691,bloodhound,<PIL.Image.Image image mode=RGB size=439x371 at 0x1E890351AD0>,images/Images\n02088466-bloodhound\n02088466_9691.jpg,500,375,59,498,2,373
n02088466_9695,bloodhound,<PIL.Image.Image image mode=RGB size=409x338 at 0x1E890350B10>,images/Images\n02088466-bloodhound\n02088466_9695.jpg,500,375,0,409,35,373
n02088466_9697,bloodhound,<PIL.Image.Image image mode=RGB size=276x436 at 0x1E8902C9E50>,images/Images\n02088466-bloodhound\n02088466_9697.jpg,400,500,0,276,60,496
n02088466_9792,bloodhound,<PIL.Image.Image image mode=RGB size=178x232 at 0x1E890302010>,images/Images\n02088466-bloodhound\n02088466_9792.jpg,500,333,148,326,75,307
n02088466_9877,bloodhound,<PIL.Image.Image image mode=RGB size=266x200 at 0x1E8902F2310>,images/Images\n02088466-bloodhound\n02088466_9877.jpg,500,333,69,335,78,278
n02088466_9983,bloodhound,<PIL.Image.Image image mode=RGB size=247x314 at 0x1E89E42AE10>,images/Images\n02088466-bloodhound\n02088466_9983.jpg,332,500,83,330,167,481
n02088632_101,bluetick,<PIL.Image.Image image mode=RGB size=164x397 at 0x1E89E42BC50>,images/Images\n02088632-bluetick\n02088632_101.jpg,339,500,17,181,101,498
n02088632_1047,bluetick,<PIL.Image.Image image mode=RGB size=465x213 at 0x1E89E42BE50>,images/Images\n02088632-bluetick\n02088632_1047.jpg,500,319,20,485,91,304
n02088632_1073,bluetick,<PIL.Image.Image image mode=RGB size=193x187 at 0x1E8F7AFC390>,images/Images\n02088632-bluetick\n02088632_1073.jpg,500,375,276,469,146,333
n02088632_1077,bluetick,<PIL.Image.Image image mode=RGB size=267x332 at 0x1E8902F2D10>,images/Images\n02088632-bluetick\n02088632_1077.jpg,500,333,165,432,0,332
n02088632_108,bluetick,<PIL.Image.Image image mode=RGB size=150x133 at 0x1E890340810>,images/Images\n02088632-bluetick\n02088632_108.jpg,266,200,34,184,66,199
n02088632_109,bluetick,<PIL.Image.Image image mode=RGB size=243x272 at 0x1E8FCDDBD50>,images/Images\n02088632-bluetick\n02088632_109.jpg,500,375,67,310,102,374
n02088632_1108,bluetick,<PIL.Image.Image image mode=RGB size=489x293 at 0x1E89E403FD0>,images/Images\n02088632-bluetick\n02088632_1108.jpg,500,375,1,490,81,374
n02088632_1118,bluetick,<PIL.Image.Image image mode=RGB size=465x182 at 0x1E89E423DD0>,images/Images\n02088632-bluetick\n02088632_1118.jpg,500,334,0,465,123,305
n02088632_1126,bluetick,<PIL.Image.Image image mode=RGB size=132x323 at 0x1E890350910>,images/Images\n02088632-bluetick\n02088632_1126.jpg,293,350,82,214,16,339
n02088632_1145,bluetick,<PIL.Image.Image image mode=RGB size=296x407 at 0x1E8F8B581D0>,images/Images\n02088632-bluetick\n02088632_1145.jpg,332,500,8,304,61,468
n02088632_1173,bluetick,<PIL.Image.Image image mode=RGB size=119x221 at 0x1E89E42B110>,images/Images\n02088632-bluetick\n02088632_1173.jpg,500,375,92,211,127,348
n02088632_1176,bluetick,<PIL.Image.Image image mode=RGB size=219x253 at 0x1E8902F3910>,images/Images\n02088632-bluetick\n02088632_1176.jpg,282,276,28,247,22,275
n02088632_1209,bluetick,<PIL.Image.Image image mode=RGB size=284x252 at 0x1E89E423350>,images/Images\n02088632-bluetick\n02088632_1209.jpg,378,283,62,346,29,281
n02088632_1219,bluetick,<PIL.Image.Image image mode=RGB size=350x282 at 0x1E8902F3550>,images/Images\n02088632-bluetick\n02088632_1219.jpg,500,437,61,411,153,435
n02088632_1236,bluetick,<PIL.Image.Image image mode=RGB size=278x221 at 0x1E89E4360D0>,images/Images\n02088632-bluetick\n02088632_1236.jpg,500,375,105,383,51,272
n02088632_1274,bluetick,<PIL.Image.Image image mode=RGB size=375x332 at 0x1E8FCDC3A50>,images/Images\n02088632-bluetick\n02088632_1274.jpg,500,333,6,381,0,332
n02088632_1277,bluetick,<PIL.Image.Image image mode=RGB size=321x338 at 0x1E89E414AD0>,images/Images\n02088632-bluetick\n02088632_1277.jpg,500,399,10,331,60,398
n02088632_1312,bluetick,<PIL.Image.Image image mode=RGB size=202x171 at 0x1E890374C10>,images/Images\n02088632-bluetick\n02088632_1312.jpg,375,500,81,283,215,386
n02088632_1367,bluetick,<PIL.Image.Image image mode=RGB size=290x274 at 0x1E89030CE50>,images/Images\n02088632-bluetick\n02088632_1367.jpg,471,500,0,290,197,471
n02088632_1376,bluetick,<PIL.Image.Image image mode=RGB size=213x119 at 0x1E89E42BB50>,images/Images\n02088632-bluetick\n02088632_1376.jpg,500,375,136,349,110,229
n02088632_1391,bluetick,<PIL.Image.Image image mode=RGB size=329x498 at 0x1E8FCE4D250>,images/Images\n02088632-bluetick\n02088632_1391.jpg,360,500,11,340,0,498
n02088632_140,bluetick,<PIL.Image.Image image mode=RGB size=535x370 at 0x1E89E40D410>,images/Images\n02088632-bluetick\n02088632_140.jpg,639,426,58,593,45,415
n02088632_1463,bluetick,<PIL.Image.Image image mode=RGB size=284x237 at 0x1E89038D5D0>,images/Images\n02088632-bluetick\n02088632_1463.jpg,500,377,121,405,90,327
n02088632_1499,bluetick,<PIL.Image.Image image mode=RGB size=265x443 at 0x1E890395790>,images/Images\n02088632-bluetick\n02088632_1499.jpg,375,500,17,282,47,490
n02088632_152,bluetick,<PIL.Image.Image image mode=RGB size=209x321 at 0x1E890395990>,images/Images\n02088632-bluetick\n02088632_152.jpg,500,333,52,261,11,332
n02088632_1541,bluetick,<PIL.Image.Image image mode=RGB size=422x496 at 0x1E890395B90>,images/Images\n02088632-bluetick\n02088632_1541.jpg,461,500,37,459,2,498
n02088632_1576,bluetick,<PIL.Image.Image image mode=RGB size=433x481 at 0x1E890395D90>,images/Images\n02088632-bluetick\n02088632_1576.jpg,444,500,8,441,17,498
n02088632_1592,bluetick,<PIL.Image.Image image mode=RGB size=391x493 at 0x1E890395F90>,images/Images\n02088632-bluetick\n02088632_1592.jpg,395,500,2,393,5,498
n02088632_1625,bluetick,<PIL.Image.Image image mode=RGB size=105x117 at 0x1E89E40E190>,images/Images\n02088632-bluetick\n02088632_1625.jpg,118,120,10,115,2,119
n02088632_1636,bluetick,<PIL.Image.Image image mode=RGB size=474x330 at 0x1E890396390>,images/Images\n02088632-bluetick\n02088632_1636.jpg,500,375,25,499,44,374
n02088632_1704,bluetick,<PIL.Image.Image image mode=RGB size=421x374 at 0x1E89E437A90>,images/Images\n02088632-bluetick\n02088632_1704.jpg,500,375,0,421,0,374
n02088632_171,bluetick,<PIL.Image.Image image mode=RGB size=69x152 at 0x1E89E437090>,images/Images\n02088632-bluetick\n02088632_171.jpg,240,180,75,144,27,179
n02088632_1745,bluetick,<PIL.Image.Image image mode=RGB size=488x219 at 0x1E89E437E90>,images/Images\n02088632-bluetick\n02088632_1745.jpg,500,231,4,492,11,230
n02088632_175,bluetick,<PIL.Image.Image image mode=RGB size=390x252 at 0x1E890396B90>,images/Images\n02088632-bluetick\n02088632_175.jpg,435,452,15,405,12,264
n02088632_1750,bluetick,<PIL.Image.Image image mode=RGB size=92x119 at 0x1E890396D90>,images/Images\n02088632-bluetick\n02088632_1750.jpg,500,375,137,229,179,298
n02088632_1765,bluetick,<PIL.Image.Image image mode=RGB size=304x490 at 0x1E89037EF90>,images/Images\n02088632-bluetick\n02088632_1765.jpg,363,500,48,352,1,491
n02088632_1831,bluetick,<PIL.Image.Image image mode=RGB size=367x480 at 0x1E89037F190>,images/Images\n02088632-bluetick\n02088632_1831.jpg,393,500,23,390,8,488
n02088632_190,bluetick,<PIL.Image.Image image mode=RGB size=465x336 at 0x1E89037F390>,images/Images\n02088632-bluetick\n02088632_190.jpg,500,352,19,484,12,348
n02088632_2039,bluetick,<PIL.Image.Image image mode=RGB size=239x286 at 0x1E890397590>,images/Images\n02088632-bluetick\n02088632_2039.jpg,500,375,128,367,43,329
n02088632_205,bluetick,<PIL.Image.Image image mode=RGB size=188x313 at 0x1E890397790>,images/Images\n02088632-bluetick\n02088632_205.jpg,500,375,175,363,61,374
n02088632_2055,bluetick,<PIL.Image.Image image mode=RGB size=394x207 at 0x1E89037F990>,images/Images\n02088632-bluetick\n02088632_2055.jpg,500,375,87,481,138,345
n02088632_2060,bluetick,<PIL.Image.Image image mode=RGB size=438x242 at 0x1E89E40FB90>,images/Images\n02088632-bluetick\n02088632_2060.jpg,500,333,60,498,45,287
n02088632_2099,bluetick,<PIL.Image.Image image mode=RGB size=190x187 at 0x1E89E445A10>,images/Images\n02088632-bluetick\n02088632_2099.jpg,500,375,137,327,112,299
n02088632_2145,bluetick,<PIL.Image.Image image mode=RGB size=275x235 at 0x1E890397F90>,images/Images\n02088632-bluetick\n02088632_2145.jpg,500,375,142,417,88,323
n02088632_2149,bluetick,<PIL.Image.Image image mode=RGB size=381x264 at 0x1E89E437D90>,images/Images\n02088632-bluetick\n02088632_2149.jpg,500,333,118,499,68,332
n02088632_2155,bluetick,<PIL.Image.Image image mode=RGB size=143x278 at 0x1E89038C0D0>,images/Images\n02088632-bluetick\n02088632_2155.jpg,500,375,144,287,96,374
n02088632_2162,bluetick,<PIL.Image.Image image mode=RGB size=257x301 at 0x1E89038C2D0>,images/Images\n02088632-bluetick\n02088632_2162.jpg,500,356,139,396,52,353
n02088632_2165,bluetick,<PIL.Image.Image image mode=RGB size=315x498 at 0x1E8902BC7D0>,images/Images\n02088632-bluetick\n02088632_2165.jpg,344,500,27,342,0,498
n02088632_2169,bluetick,<PIL.Image.Image image mode=RGB size=376x365 at 0x1E89038C9D0>,images/Images\n02088632-bluetick\n02088632_2169.jpg,500,375,37,413,9,374
n02088632_2174,bluetick,<PIL.Image.Image image mode=RGB size=173x276 at 0x1E8902BCBD0>,images/Images\n02088632-bluetick\n02088632_2174.jpg,492,500,210,383,179,455
n02088632_2207,bluetick,<PIL.Image.Image image mode=RGB size=351x152 at 0x1E89038CDD0>,images/Images\n02088632-bluetick\n02088632_2207.jpg,500,375,23,374,105,257
n02088632_2209,bluetick,<PIL.Image.Image image mode=RGB size=187x285 at 0x1E890394FD0>,images/Images\n02088632-bluetick\n02088632_2209.jpg,500,337,139,326,0,285
n02088632_2239,bluetick,<PIL.Image.Image image mode=RGB size=387x361 at 0x1E8903951D0>,images/Images\n02088632-bluetick\n02088632_2239.jpg,400,374,4,391,11,372
n02088632_2253,bluetick,<PIL.Image.Image image mode=RGB size=208x243 at 0x1E89E446F10>,images/Images\n02088632-bluetick\n02088632_2253.jpg,500,375,291,499,131,374
n02088632_2298,bluetick,<PIL.Image.Image image mode=RGB size=373x238 at 0x1E89E4355D0>,images/Images\n02088632-bluetick\n02088632_2298.jpg,500,375,91,464,95,333
n02088632_2321,bluetick,<PIL.Image.Image image mode=RGB size=381x306 at 0x1E89038D7D0>,images/Images\n02088632-bluetick\n02088632_2321.jpg,500,311,0,381,3,309
n02088632_2364,bluetick,<PIL.Image.Image image mode=RGB size=204x189 at 0x1E89E415AD0>,images/Images\n02088632-bluetick\n02088632_2364.jpg,500,375,295,499,112,301
n02088632_2439,bluetick,<PIL.Image.Image image mode=RGB size=260x483 at 0x1E89038DBD0>,images/Images\n02088632-bluetick\n02088632_2439.jpg,333,500,15,275,7,490
n02088632_2454,bluetick,<PIL.Image.Image image mode=RGB size=149x271 at 0x1E8902D5DD0>,images/Images\n02088632-bluetick\n02088632_2454.jpg,333,500,76,225,207,478
n02088632_2507,bluetick,<PIL.Image.Image image mode=RGB size=286x259 at 0x1E8FCE45FD0>,images/Images\n02088632-bluetick\n02088632_2507.jpg,290,290,3,289,13,272
n02088632_2521,bluetick,<PIL.Image.Image image mode=RGB size=274x220 at 0x1E8902C61D0>,images/Images\n02088632-bluetick\n02088632_2521.jpg,288,233,10,284,5,225
n02088632_2526,bluetick,<PIL.Image.Image image mode=RGB size=383x175 at 0x1E8903763D0>,images/Images\n02088632-bluetick\n02088632_2526.jpg,500,375,116,499,102,277
n02088632_255,bluetick,<PIL.Image.Image image mode=RGB size=286x255 at 0x1E89E447510>,images/Images\n02088632-bluetick\n02088632_255.jpg,335,258,48,334,2,257
n02088632_260,bluetick,<PIL.Image.Image image mode=RGB size=303x468 at 0x1E89E4470D0>,images/Images\n02088632-bluetick\n02088632_260.jpg,333,500,27,330,30,498
n02088632_2661,bluetick,<PIL.Image.Image image mode=RGB size=272x295 at 0x1E89E447910>,images/Images\n02088632-bluetick\n02088632_2661.jpg,375,500,61,333,148,443
n02088632_2709,bluetick,<PIL.Image.Image image mode=RGB size=319x311 at 0x1E89E44C790>,images/Images\n02088632-bluetick\n02088632_2709.jpg,500,429,156,475,110,421
n02088632_2736,bluetick,<PIL.Image.Image image mode=RGB size=336x305 at 0x1E89E44C990>,images/Images\n02088632-bluetick\n02088632_2736.jpg,500,375,96,432,69,374
n02088632_2743,bluetick,<PIL.Image.Image image mode=RGB size=150x400 at 0x1E8FCE27C10>,images/Images\n02088632-bluetick\n02088632_2743.jpg,331,500,40,190,80,480
n02088632_2751,bluetick,<PIL.Image.Image image mode=RGB size=573x851 at 0x1E8FCDE6FD0>,images/Images\n02088632-bluetick\n02088632_2751.jpg,715,961,81,654,69,920
n02088632_2764,bluetick,<PIL.Image.Image image mode=RGB size=498x326 at 0x1E8FCE4F3D0>,images/Images\n02088632-bluetick\n02088632_2764.jpg,500,333,0,498,6,332
n02088632_28,bluetick,<PIL.Image.Image image mode=RGB size=339x206 at 0x1E89E447A10>,images/Images\n02088632-bluetick\n02088632_28.jpg,360,230,19,358,22,228
n02088632_2805,bluetick,<PIL.Image.Image image mode=RGB size=551x440 at 0x1E8902BF810>,images/Images\n02088632-bluetick\n02088632_2805.jpg,640,480,87,638,38,478
n02088632_2837,bluetick,<PIL.Image.Image image mode=RGB size=299x251 at 0x1E89036D290>,images/Images\n02088632-bluetick\n02088632_2837.jpg,500,333,8,307,81,332
n02088632_2867,bluetick,<PIL.Image.Image image mode=RGB size=177x142 at 0x1E890395310>,images/Images\n02088632-bluetick\n02088632_2867.jpg,200,150,22,199,7,149
n02088632_2870,bluetick,<PIL.Image.Image image mode=RGB size=341x275 at 0x1E89E435250>,images/Images\n02088632-bluetick\n02088632_2870.jpg,500,375,99,440,51,326
n02088632_2891,bluetick,<PIL.Image.Image image mode=RGB size=498x314 at 0x1E8902BFF10>,images/Images\n02088632-bluetick\n02088632_2891.jpg,500,333,1,499,18,332
n02088632_2904,bluetick,<PIL.Image.Image image mode=RGB size=312x340 at 0x1E8FCE4CA50>,images/Images\n02088632-bluetick\n02088632_2904.jpg,500,375,92,404,34,374
n02088632_291,bluetick,<PIL.Image.Image image mode=RGB size=375x227 at 0x1E89035C150>,images/Images\n02088632-bluetick\n02088632_291.jpg,500,335,1,376,83,310
n02088632_2931,bluetick,<PIL.Image.Image image mode=RGB size=142x194 at 0x1E89E44E190>,images/Images\n02088632-bluetick\n02088632_2931.jpg,320,240,114,256,34,228
n02088632_2964,bluetick,<PIL.Image.Image image mode=RGB size=150x307 at 0x1E89E4152D0>,images/Images\n02088632-bluetick\n02088632_2964.jpg,500,383,251,401,75,382
n02088632_2965,bluetick,<PIL.Image.Image image mode=RGB size=426x285 at 0x1E89E434850>,images/Images\n02088632-bluetick\n02088632_2965.jpg,500,404,72,498,101,386
n02088632_3001,bluetick,<PIL.Image.Image image mode=RGB size=227x264 at 0x1E89038FB10>,images/Images\n02088632-bluetick\n02088632_3001.jpg,500,359,21,248,86,350
n02088632_301,bluetick,<PIL.Image.Image image mode=RGB size=229x184 at 0x1E89E434E50>,images/Images\n02088632-bluetick\n02088632_301.jpg,235,188,3,232,3,187
n02088632_3046,bluetick,<PIL.Image.Image image mode=RGB size=336x312 at 0x1E890394D50>,images/Images\n02088632-bluetick\n02088632_3046.jpg,500,375,0,336,43,355
n02088632_3049,bluetick,<PIL.Image.Image image mode=RGB size=189x238 at 0x1E8902B4F50>,images/Images\n02088632-bluetick\n02088632_3049.jpg,200,243,4,193,4,242
n02088632_3230,bluetick,<PIL.Image.Image image mode=RGB size=310x302 at 0x1E8FCE4D450>,images/Images\n02088632-bluetick\n02088632_3230.jpg,500,375,36,346,72,374
n02088632_3309,bluetick,<PIL.Image.Image image mode=RGB size=342x236 at 0x1E89E40D650>,images/Images\n02088632-bluetick\n02088632_3309.jpg,350,246,7,349,6,242
n02088632_3318,bluetick,<PIL.Image.Image image mode=RGB size=236x317 at 0x1E89E40D850>,images/Images\n02088632-bluetick\n02088632_3318.jpg,357,500,47,283,116,433
n02088632_3346,bluetick,<PIL.Image.Image image mode=RGB size=395x306 at 0x1E89E40DA50>,images/Images\n02088632-bluetick\n02088632_3346.jpg,500,375,0,395,68,374
n02088632_336,bluetick,<PIL.Image.Image image mode=RGB size=184x263 at 0x1E89E40DC50>,images/Images\n02088632-bluetick\n02088632_336.jpg,500,375,157,341,80,343
n02088632_3362,bluetick,<PIL.Image.Image image mode=RGB size=333x246 at 0x1E89E40DE50>,images/Images\n02088632-bluetick\n02088632_3362.jpg,350,288,0,333,21,267
n02088632_3404,bluetick,<PIL.Image.Image image mode=RGB size=200x206 at 0x1E89038E050>,images/Images\n02088632-bluetick\n02088632_3404.jpg,203,211,1,201,3,209
n02088632_3433,bluetick,<PIL.Image.Image image mode=RGB size=496x326 at 0x1E89030E250>,images/Images\n02088632-bluetick\n02088632_3433.jpg,500,375,1,497,48,374
n02088632_3478,bluetick,<PIL.Image.Image image mode=RGB size=350x357 at 0x1E89E40E450>,images/Images\n02088632-bluetick\n02088632_3478.jpg,394,389,27,377,23,380
n02088632_349,bluetick,<PIL.Image.Image image mode=RGB size=312x274 at 0x1E89E44FB90>,images/Images\n02088632-bluetick\n02088632_349.jpg,500,333,132,444,58,332
n02088632_353,bluetick,<PIL.Image.Image image mode=RGB size=217x210 at 0x1E89E44F790>,images/Images\n02088632-bluetick\n02088632_353.jpg,250,223,18,235,4,214
n02088632_3531,bluetick,<PIL.Image.Image image mode=RGB size=128x238 at 0x1E89E44F390>,images/Images\n02088632-bluetick\n02088632_3531.jpg,500,376,168,296,77,315
n02088632_3545,bluetick,<PIL.Image.Image image mode=RGB size=551x397 at 0x1E89037EC90>,images/Images\n02088632-bluetick\n02088632_3545.jpg,600,399,47,598,0,397
n02088632_3585,bluetick,<PIL.Image.Image image mode=RGB size=137x153 at 0x1E8902B6E90>,images/Images\n02088632-bluetick\n02088632_3585.jpg,308,500,125,262,118,271
n02088632_3640,bluetick,<PIL.Image.Image image mode=RGB size=354x292 at 0x1E890317090>,images/Images\n02088632-bluetick\n02088632_3640.jpg,500,335,38,392,42,334
n02088632_3643,bluetick,<PIL.Image.Image image mode=RGB size=315x258 at 0x1E890397290>,images/Images\n02088632-bluetick\n02088632_3643.jpg,500,375,34,349,91,349
n02088632_3667,bluetick,<PIL.Image.Image image mode=RGB size=330x351 at 0x1E89E437490>,images/Images\n02088632-bluetick\n02088632_3667.jpg,375,500,43,373,147,498
n02088632_369,bluetick,<PIL.Image.Image image mode=RGB size=381x242 at 0x1E89030F690>,images/Images\n02088632-bluetick\n02088632_369.jpg,500,335,118,499,92,334
n02088632_3699,bluetick,<PIL.Image.Image image mode=RGB size=280x277 at 0x1E89030F890>,images/Images\n02088632-bluetick\n02088632_3699.jpg,400,344,80,360,38,315
n02088632_3737,bluetick,<PIL.Image.Image image mode=RGB size=310x262 at 0x1E890397A90>,images/Images\n02088632-bluetick\n02088632_3737.jpg,908,585,288,598,172,434
n02088632_3749,bluetick,<PIL.Image.Image image mode=RGB size=318x291 at 0x1E89E459810>,images/Images\n02088632-bluetick\n02088632_3749.jpg,394,295,52,370,3,294
n02088632_3828,bluetick,<PIL.Image.Image image mode=RGB size=145x144 at 0x1E89E40FE90>,images/Images\n02088632-bluetick\n02088632_3828.jpg,500,375,168,313,103,247
n02088632_3888,bluetick,<PIL.Image.Image image mode=RGB size=197x169 at 0x1E89E437F90>,images/Images\n02088632-bluetick\n02088632_3888.jpg,200,200,1,198,27,196
n02088632_3912,bluetick,<PIL.Image.Image image mode=RGB size=296x421 at 0x1E89E436F90>,images/Images\n02088632-bluetick\n02088632_3912.jpg,333,500,0,296,50,471
n02088632_3923,bluetick,<PIL.Image.Image image mode=RGB size=164x179 at 0x1E89E45A050>,images/Images\n02088632-bluetick\n02088632_3923.jpg,240,184,30,194,4,183
n02088632_3993,bluetick,<PIL.Image.Image image mode=RGB size=421x186 at 0x1E8903506D0>,images/Images\n02088632-bluetick\n02088632_3993.jpg,500,375,78,499,94,280
n02088632_4002,bluetick,<PIL.Image.Image image mode=RGB size=214x301 at 0x1E8F8B108D0>,images/Images\n02088632-bluetick\n02088632_4002.jpg,500,375,209,423,66,367
